Rating,Current Ratio,Debt/Equity Ratio,Gross Margin,EBITDA Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,Return On Tangible Equity,ROI - Return On Investment,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year Month Day,Rating Agency_DBRS,Rating Agency_Egan-Jones Ratings Company,Rating Agency_Fitch Ratings,Rating Agency_HR Ratings de Mexico S.A. de C.V.,"Rating Agency_Japan Credit Rating Agency,Ltd.",Rating Agency_Moody's Investors Service,Rating Agency_Standard & Poor's Ratings Services,Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils
1,0.3309814494172893,0.8840041188073209,0.5671623580060101,0.5671637594575956,0.6831133475062324,0.48909199045793417,0.6167309178811817,0.5876780826963204,0.6259347662593477,0.23794268775920474,0.537764336513516,20140110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.3309814494172893,0.8840041188073209,0.5671623580060101,0.5671637594575956,0.6831133475062324,0.48909199045793417,0.6167309178811817,0.5876780826963204,0.6259347662593477,0.23794268775920474,0.537764336513516,20140929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.171512511098198,0.8839907452774347,0.5762787451247842,0.5673933247480653,0.6762153723555304,0.6047295234520478,0.6171759441922522,0.5878794610896344,0.6281161487811615,0.24395062891827343,0.5470582436918922,20140211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.171512511098198,0.8839907452774347,0.5762787451247842,0.5673933247480653,0.6762153723555304,0.6047295234520478,0.6171759441922522,0.5878794610896344,0.6281161487811615,0.24395062891827343,0.5470582436918922,20140617,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.171512511098198,0.8839907452774347,0.5762787451247842,0.5673933247480653,0.6762153723555304,0.6047295234520478,0.6171759441922522,0.5878794610896344,0.6281161487811615,0.24395062891827343,0.5470582436918922,20140804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.171512511098198,0.8839907452774347,0.5762787451247842,0.5673933247480653,0.6762153723555304,0.6047295234520478,0.6171759441922522,0.5878794610896344,0.6281161487811615,0.24395062891827343,0.5470582436918922,20141027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.171512511098198,0.8839907452774347,0.5762787451247842,0.5673933247480653,0.6762153723555304,0.6047295234520478,0.6171759441922522,0.5878794610896344,0.6281161487811615,0.24395062891827343,0.5470582436918922,20140731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20140313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20140613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20140620,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20140826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20141120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.03543459216150127,0.8836160465566758,0.555879563521664,0.5612360005339015,0.6555826248854686,0.8884530491950993,0.6157465202276414,0.5873263376978705,0.6205019762050198,0.2533564930393714,0.561433871566483,20140211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.03543459216150127,0.8836160465566758,0.555879563521664,0.5612360005339015,0.6555826248854686,0.8884530491950993,0.6157465202276414,0.5873263376978705,0.6205019762050198,0.2533564930393714,0.561433871566483,20140514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.03543459216150127,0.8836160465566758,0.555879563521664,0.5612360005339015,0.6555826248854686,0.8884530491950993,0.6157465202276414,0.5873263376978705,0.6205019762050198,0.2533564930393714,0.561433871566483,20140723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.03543459216150127,0.8836160465566758,0.555879563521664,0.5612360005339015,0.6555826248854686,0.8884530491950993,0.6157465202276414,0.5873263376978705,0.6205019762050198,0.2533564930393714,0.561433871566483,20141022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.015093549329093651,0.883635896953054,0.8008956543978176,0.6292569994240784,0.6784824265458201,0.2754854364095053,0.6155777135633034,0.5868008054299131,0.6179841586798416,0.24926356471889363,0.5549150914311242,20140326,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.015093549329093651,0.883635896953054,0.8008956543978176,0.6292569994240784,0.6784824265458201,0.2754854364095053,0.6155777135633034,0.5868008054299131,0.6179841586798416,0.24926356471889363,0.5549150914311242,20140602,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.015093549329093651,0.883635896953054,0.8008956543978176,0.6292569994240784,0.6784824265458201,0.2754854364095053,0.6155777135633034,0.5868008054299131,0.6179841586798416,0.24926356471889363,0.5549150914311242,20140826,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.015093549329093651,0.883635896953054,0.8008956543978176,0.6292569994240784,0.6784824265458201,0.2754854364095053,0.6155777135633034,0.5868008054299131,0.6179841586798416,0.24926356471889363,0.5549150914311242,20141205,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.015093549329093651,0.883635896953054,0.8008956543978176,0.6292569994240784,0.6784824265458201,0.2754854364095053,0.6155777135633034,0.5868008054299131,0.6179841586798416,0.24926356471889363,0.5549150914311242,20141210,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0.11402900722378394,0.883864686264785,0.5529714839837173,0.5827564333896073,0.6606310698058119,0.4867751123491961,0.6156413918138441,0.5870569310379604,0.6178696486786965,0.24233225164869676,0.5451245472486772,20140124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.11402900722378394,0.883864686264785,0.5529714839837173,0.5827564333896073,0.6606310698058119,0.4867751123491961,0.6156413918138441,0.5870569310379604,0.6178696486786965,0.24233225164869676,0.5451245472486772,20140303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.11402900722378394,0.883864686264785,0.5529714839837173,0.5827564333896073,0.6606310698058119,0.4867751123491961,0.6156413918138441,0.5870569310379604,0.6178696486786965,0.24233225164869676,0.5451245472486772,20140527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.11402900722378394,0.883864686264785,0.5529714839837173,0.5827564333896073,0.6606310698058119,0.4867751123491961,0.6156413918138441,0.5870569310379604,0.6178696486786965,0.24233225164869676,0.5451245472486772,20140808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.11402900722378394,0.883864686264785,0.5529714839837173,0.5827564333896073,0.6606310698058119,0.4867751123491961,0.6156413918138441,0.5870569310379604,0.6178696486786965,0.24233225164869676,0.5451245472486772,20141217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.041333966532849195,0.8839111637789636,0.5463353295965558,0.5726628214223037,0.659214673381318,0.7381463357617271,0.6161051209807511,0.5733362408030808,0.6218195012181951,0.24520329843760333,0.5474110069692769,20140603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.041333966532849195,0.8839111637789636,0.5463353295965558,0.5726628214223037,0.659214673381318,0.7381463357617271,0.6161051209807511,0.5733362408030808,0.6218195012181951,0.24520329843760333,0.5474110069692769,20140903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.041333966532849195,0.8839111637789636,0.5463353295965558,0.5726628214223037,0.659214673381318,0.7381463357617271,0.6161051209807511,0.5733362408030808,0.6218195012181951,0.24520329843760333,0.5474110069692769,20140915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.041333966532849195,0.8839111637789636,0.5463353295965558,0.5726628214223037,0.659214673381318,0.7381463357617271,0.6161051209807511,0.5733362408030808,0.6218195012181951,0.24520329843760333,0.5474110069692769,20140917,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.041333966532849195,0.8839111637789636,0.5463353295965558,0.5726628214223037,0.659214673381318,0.7381463357617271,0.6161051209807511,0.5733362408030808,0.6218195012181951,0.24520329843760333,0.5474110069692769,20141121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.032859515248407904,0.8838110722032679,0.6824380341424948,0.5820054799057762,0.6689509600134086,0.6023348617796411,0.6163411420580279,0.5782871659569705,0.6251723837517239,0.24463653174121064,0.5484571325504869,20140206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.032859515248407904,0.8838110722032679,0.6824380341424948,0.5820054799057762,0.6689509600134086,0.6023348617796411,0.6163411420580279,0.5782871659569705,0.6251723837517239,0.24463653174121064,0.5484571325504869,20140701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.032859515248407904,0.8838110722032679,0.6824380341424948,0.5820054799057762,0.6689509600134086,0.6023348617796411,0.6163411420580279,0.5782871659569705,0.6251723837517239,0.24463653174121064,0.5484571325504869,20141003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.026842153389633028,0.8838447758974207,0.49719262164063,0.561111176338276,0.6558024241302359,0.9158094929986553,0.6163683327967148,0.5830418536349444,0.6247012262470123,0.24085924722566768,0.5419970763852041,20140212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.02754712862700911,0.8840471180043095,0.4995790797297585,0.5609783189023381,0.6555253887837107,0.8699657112827077,0.6160636653520195,0.5852738902175286,0.6210609137106092,0.25273002441889014,0.5604414364721995,20140616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.02754712862700911,0.8840471180043095,0.4995790797297585,0.5609783189023381,0.6555253887837107,0.8699657112827077,0.6160636653520195,0.5852738902175286,0.6210609137106092,0.25273002441889014,0.5604414364721995,20140808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.02754712862700911,0.8840471180043095,0.4995790797297585,0.5609783189023381,0.6555253887837107,0.8699657112827077,0.6160636653520195,0.5852738902175286,0.6210609137106092,0.25273002441889014,0.5604414364721995,20141104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.03398334606614968,0.8838329616131715,0.9349454402080092,0.5717536748984722,0.6540202212151681,0.4700891604949253,0.6152849389924538,0.5865641266281995,0.6147226036472261,0.24392010865214742,0.5388071064392931,20140618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0338683082659084,0.8826011575599724,0.5245044862641461,0.5605227414853832,0.6531312483729889,0.7288078000116042,0.6154011022005041,0.5866374464004982,0.611460388614604,0.23974284801737408,0.541348176515865,20140211,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0338683082659084,0.8826011575599724,0.5245044862641461,0.5605227414853832,0.6531312483729889,0.7288078000116042,0.6154011022005041,0.5866374464004982,0.611460388614604,0.23974284801737408,0.541348176515865,20140604,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0338683082659084,0.8826011575599724,0.5245044862641461,0.5605227414853832,0.6531312483729889,0.7288078000116042,0.6154011022005041,0.5866374464004982,0.611460388614604,0.23974284801737408,0.541348176515865,20140818,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0338683082659084,0.8826011575599724,0.5245044862641461,0.5605227414853832,0.6531312483729889,0.7288078000116042,0.6154011022005041,0.5866374464004982,0.611460388614604,0.23974284801737408,0.541348176515865,20140822,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.0338683082659084,0.8826011575599724,0.5245044862641461,0.5605227414853832,0.6531312483729889,0.7288078000116042,0.6154011022005041,0.5866374464004982,0.611460388614604,0.23974284801737408,0.541348176515865,20140825,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,0.03324297458254552,0.8844355500808708,0.6556078301826475,0.576337719894505,0.6236505564121699,0.30080123762609745,0.6142258064322192,0.5723651470229173,0.6088542135885422,0.24626695648425811,0.5494659264650058,20140326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.03324297458254552,0.8844355500808708,0.6556078301826475,0.576337719894505,0.6236505564121699,0.30080123762609745,0.6142258064322192,0.5723651470229173,0.6088542135885422,0.24626695648425811,0.5494659264650058,20140527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.03324297458254552,0.8844355500808708,0.6556078301826475,0.576337719894505,0.6236505564121699,0.30080123762609745,0.6142258064322192,0.5723651470229173,0.6088542135885422,0.24626695648425811,0.5494659264650058,20140828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.03324297458254552,0.8844355500808708,0.6556078301826475,0.576337719894505,0.6236505564121699,0.30080123762609745,0.6142258064322192,0.5723651470229173,0.6088542135885422,0.24626695648425811,0.5494659264650058,20141202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.03324297458254552,0.8844355500808708,0.6556078301826475,0.576337719894505,0.6236505564121699,0.30080123762609745,0.6142258064322192,0.5723651470229173,0.6088542135885422,0.24626695648425811,0.5494659264650058,20140925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.03324297458254552,0.8844355500808708,0.6556078301826475,0.576337719894505,0.6236505564121699,0.30080123762609745,0.6142258064322192,0.5723651470229173,0.6088542135885422,0.24626695648425811,0.5494659264650058,20141120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.16768971650556458,0.8837180572039246,0.7786023315786108,0.6109801418299474,0.6863488428452744,0.39181309841377576,0.6163263415514221,0.5877636168533243,0.6253897712538977,0.24568385876827167,0.5495066137871298,20141125,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.187942268722402,0.8837364083256519,0.7496462138488097,0.596894627368879,0.6667755151209739,0.34812902662203304,0.6156747640048837,0.5870648913030612,0.6186029911860299,0.2447894007934734,0.5486467270824463,20140109,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.16768971650556458,0.8837180572039246,0.7786023315786108,0.6109801418299474,0.6863488428452744,0.39181309841377576,0.6163263415514221,0.5877636168533243,0.6253897712538977,0.24568385876827167,0.5495066137871298,20140422,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.16768971650556458,0.8837180572039246,0.7786023315786108,0.6109801418299474,0.6863488428452744,0.39181309841377576,0.6163263415514221,0.5877636168533243,0.6253897712538977,0.24568385876827167,0.5495066137871298,20140708,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.16768971650556458,0.8837180572039246,0.7786023315786108,0.6109801418299474,0.6863488428452744,0.39181309841377576,0.6163263415514221,0.5877636168533243,0.6253897712538977,0.24568385876827167,0.5495066137871298,20141014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.07483061421336269,0.8835498985590771,0.8604819803499499,0.6179719961242706,0.6983572292744212,0.4355078911426321,0.6168282907857937,0.5880883396171184,0.6347027838470278,0.24367005664722027,0.545798195076834,20140205,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.07483061421336269,0.8835498985590771,0.8604819803499499,0.6179719961242706,0.6983572292744212,0.4355078911426321,0.6168282907857937,0.5880883396171184,0.6347027838470278,0.24367005664722027,0.545798195076834,20140528,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.06870116424153219,0.8835826427174532,0.8338483834530381,0.6160684271409821,0.694158811419028,0.41001856636822753,0.6166583910264332,0.5880673743787135,0.6314911413149115,0.24575721449562718,0.5494088803226463,20140725,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.06870116424153219,0.8835826427174532,0.8338483834530381,0.6160684271409821,0.694158811419028,0.41001856636822753,0.6166583910264332,0.5880673743787135,0.6314911413149115,0.24575721449562718,0.5494088803226463,20141030,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.08561467056418667,0.8836543680167533,0.6043562583917649,0.5750199595124689,0.6608934413576718,0.5994793220838219,0.6156833174734354,0.5871837347564375,0.6191008786910088,0.25552396737758365,0.5694966726579098,20140327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.08561467056418667,0.8836543680167533,0.6043562583917649,0.5750199595124689,0.6608934413576718,0.5994793220838219,0.6156833174734354,0.5871837347564375,0.6191008786910088,0.25552396737758365,0.5694966726579098,20140603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.08561467056418667,0.8836543680167533,0.6043562583917649,0.5750199595124689,0.6608934413576718,0.5994793220838219,0.6156833174734354,0.5871837347564375,0.6191008786910088,0.25552396737758365,0.5694966726579098,20140813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.08561467056418667,0.8836543680167533,0.6043562583917649,0.5750199595124689,0.6608934413576718,0.5994793220838219,0.6156833174734354,0.5871837347564375,0.6191008786910088,0.25552396737758365,0.5694966726579098,20141120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.02191322610237184,0.883746243567362,0.6650748065897998,0.5795018896652981,0.6715636382672061,0.39947825163130274,0.6157064473641134,0.5859463799387264,0.6190921336909214,0.24823256871142635,0.5539134282844002,20140108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.02191322610237184,0.883746243567362,0.6650748065897998,0.5795018896652981,0.6715636382672061,0.39947825163130274,0.6157064473641134,0.5859463799387264,0.6190921336909214,0.24823256871142635,0.5539134282844002,20140319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.02191322610237184,0.883746243567362,0.6650748065897998,0.5795018896652981,0.6715636382672061,0.39947825163130274,0.6157064473641134,0.5859463799387264,0.6190921336909214,0.24823256871142635,0.5539134282844002,20140507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.02191322610237184,0.883746243567362,0.6650748065897998,0.5795018896652981,0.6715636382672061,0.39947825163130274,0.6157064473641134,0.5859463799387264,0.6190921336909214,0.24823256871142635,0.5539134282844002,20140822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.02191322610237184,0.883746243567362,0.6650748065897998,0.5795018896652981,0.6715636382672061,0.39947825163130274,0.6157064473641134,0.5859463799387264,0.6190921336909214,0.24823256871142635,0.5539134282844002,20141201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.06805223306068393,0.883591998191275,0.5597903923616291,0.5841418583727375,0.6653244301499601,0.20766197222934096,0.6154800236611349,0.586744543966117,0.6169718836697189,0.23850517090947448,0.5463317442906669,20140320,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.06805223306068393,0.883591998191275,0.5597903923616291,0.5841418583727375,0.6653244301499601,0.20766197222934096,0.6154800236611349,0.586744543966117,0.6169718836697189,0.23850517090947448,0.5463317442906669,20140605,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.06805223306068393,0.883591998191275,0.5597903923616291,0.5841418583727375,0.6653244301499601,0.20766197222934096,0.6154800236611349,0.586744543966117,0.6169718836697189,0.23850517090947448,0.5463317442906669,20140915,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.06805223306068393,0.883591998191275,0.5597903923616291,0.5841418583727375,0.6653244301499601,0.20766197222934096,0.6154800236611349,0.586744543966117,0.6169718836697189,0.23850517090947448,0.5463317442906669,20140926,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.06805223306068393,0.883591998191275,0.5597903923616291,0.5841418583727375,0.6653244301499601,0.20766197222934096,0.6154800236611349,0.586744543966117,0.6169718836697189,0.23850517090947448,0.5463317442906669,20141124,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.06805223306068393,0.883591998191275,0.5597903923616291,0.5841418583727375,0.6653244301499601,0.20766197222934096,0.6154800236611349,0.586744543966117,0.6169718836697189,0.23850517090947448,0.5463317442906669,20141205,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.05914712744713423,0.8838314623385205,0.7332095437011146,0.5848232934307869,0.6819039786343781,0.4231323186334016,0.6167058532123139,0.5877743922831191,0.6276044837760448,0.24393643967174117,0.5474231712202212,20140224,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.05914712744713423,0.8838314623385205,0.7332095437011146,0.5848232934307869,0.6819039786343781,0.4231323186334016,0.6167058532123139,0.5877743922831191,0.6276044837760448,0.24393643967174117,0.5474231712202212,20140523,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.05914712744713423,0.8838314623385205,0.7332095437011146,0.5848232934307869,0.6819039786343781,0.4231323186334016,0.6167058532123139,0.5877743922831191,0.6276044837760448,0.24393643967174117,0.5474231712202212,20140819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.05914712744713423,0.8838314623385205,0.7332095437011146,0.5848232934307869,0.6819039786343781,0.4231323186334016,0.6167058532123139,0.5877743922831191,0.6276044837760448,0.24393643967174117,0.5474231712202212,20141202,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.06629126981083656,0.8838736219417045,0.5644418277530316,0.5689852966984619,0.6586606026882676,0.7533836646482277,0.6159358224236529,0.2724178822105811,0.6204151037041511,0.24632960334630624,0.5512561686384638,20140417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0.031446615086470085,0.8837410860625629,0.8595895228149442,0.6293357869732975,0.6924961263142425,0.2521835732568182,0.6160131042417497,0.5856039797811776,0.6220110662201107,0.2440708359313487,0.5474063929430566,20141031,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0.030390627073998804,0.8835819830366067,1.0,0.6526108648957285,0.6872135337048897,0.22681586448210878,0.6158076023775035,0.5869732499537046,0.6209474762094748,0.25502145387303515,0.5402299043428473,20140319,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.030390627073998804,0.8835819830366067,1.0,0.6526108648957285,0.6872135337048897,0.22681586448210878,0.6158076023775035,0.5869732499537046,0.6209474762094748,0.25502145387303515,0.5402299043428473,20140527,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.030390627073998804,0.8835819830366067,1.0,0.6526108648957285,0.6872135337048897,0.22681586448210878,0.6158076023775035,0.5869732499537046,0.6209474762094748,0.25502145387303515,0.5402299043428473,20140905,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.030390627073998804,0.8835819830366067,1.0,0.6526108648957285,0.6872135337048897,0.22681586448210878,0.6158076023775035,0.5869732499537046,0.6209474762094748,0.25502145387303515,0.5402299043428473,20141113,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.06215580837652166,0.8838233062844195,0.7888125785895441,0.6010252577434257,0.6740638940952367,0.32099595401287867,0.6159776387737419,0.5871015595552275,0.6210767537107675,0.2440676232717565,0.5448988794208139,20140825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20140501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20141009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.013176252658405578,0.8844089229630704,0.841877304405277,0.6246123961549204,0.7012098892000521,0.343278388484375,0.6172462684605303,0.5881289147991869,0.6267652112676522,0.24598718737810302,0.5488027650600767,20140221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.035154371878862244,0.8834588026312868,0.5331578610856547,0.5695380454261202,0.661403047641092,0.7880523615373305,0.6161387063253201,0.5873411748288805,0.6272930462729305,0.25038317658677944,0.5575673175939112,20140702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.03543459216150127,0.8836160465566758,0.555879563521664,0.5612360005339015,0.6555826248854686,0.8884530491950993,0.6157465202276414,0.5873263376978705,0.6205019762050198,0.2533564930393714,0.561433871566483,20140415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0.03543459216150127,0.8836160465566758,0.555879563521664,0.5612360005339015,0.6555826248854686,0.8884530491950993,0.6157465202276414,0.5873263376978705,0.6205019762050198,0.2533564930393714,0.561433871566483,20141209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.04169087868231574,0.8835979353188926,0.5551352272969459,0.5693222293354162,0.660561692712772,0.8924964907987742,0.6168466219893225,0.5878642140237952,0.6331214238312143,0.24968522629037143,0.5542393463183217,20140903,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.11402900722378394,0.883864686264785,0.5529714839837173,0.5827564333896073,0.6606310698058119,0.4867751123491961,0.6156413918138441,0.5870569310379604,0.6178696486786965,0.24233225164869676,0.5451245472486772,20140701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.04453142744211976,0.8849483020114868,0.5764289976769463,0.5704782435134674,0.6528002881041464,0.7362328971234604,0.6150090472742282,0.5863367173732347,0.6136928386369285,0.2520751773053443,0.5630529753128625,20140314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.04453142744211976,0.8849483020114868,0.5764289976769463,0.5704782435134674,0.6528002881041464,0.7362328971234604,0.6150090472742282,0.5863367173732347,0.6136928386369285,0.2520751773053443,0.5630529753128625,20140811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2,0.04453142744211976,0.8849483020114868,0.5764289976769463,0.5704782435134674,0.6528002881041464,0.7362328971234604,0.6150090472742282,0.5863367173732347,0.6136928386369285,0.2520751773053443,0.5630529753128625,20141218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
